query_id,encoder,chunk_set,rank,score,chunk_id,document_id,stance,care_phase,label,topic,urgency_class,query_text
pph_06,pubmedbert-msmarco,para_300,4,0.8801,WHO_PPH_2025__para_300__0968,WHO_PPH_2025,neutral,acute,Suboptimal,pph,urgent,I keep having to change everything because it just keeps coming
pph_06,pubmedbert-msmarco,para_300,5,0.8799,KE_OBSTETRICS_2021__para_300__1649,KE_OBSTETRICS_2021,neutral,background,Suboptimal,pph,urgent,I keep having to change everything because it just keeps coming
pph_07,pubmedbert-msmarco,para_300,1,0.8963,WHO_PPH_2025__para_300__0881,WHO_PPH_2025,neutral,acute,Suboptimal,pph,urgent,I feel dizzy and the bleeding hasn't let up since I got home
pph_07,pubmedbert-msmarco,para_300,2,0.8959,WHO_PPH_2025__para_300__0789,WHO_PPH_2025,neutral,background,Suboptimal,pph,urgent,I feel dizzy and the bleeding hasn't let up since I got home
pph_07,pubmedbert-msmarco,para_300,3,0.8956,WHO_PPH_2025__para_300__0667,WHO_PPH_2025,alarm,recognition,Safe,pph,urgent,I feel dizzy and the bleeding hasn't let up since I got home
pph_07,pubmedbert-msmarco,para_300,4,0.8954,WHO_PPH_2025__para_300__0878,WHO_PPH_2025,neutral,background,Suboptimal,pph,urgent,I feel dizzy and the bleeding hasn't let up since I got home
pph_07,pubmedbert-msmarco,para_300,5,0.8953,ACOG_POSTPARTUM_CONDITIONS__para_300__0011,ACOG_POSTPARTUM_CONDITIONS,neutral,recovery,Suboptimal,pph,urgent,I feel dizzy and the bleeding hasn't let up since I got home
pph_08,pubmedbert-msmarco,para_300,1,0.9058,KE_MNH_STANDARDS_2023__para_300__0436,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,pph,urgent,it's been hours and I still can't keep up with how much there is
pph_08,pubmedbert-msmarco,para_300,2,0.9037,KE_MNH_STANDARDS_2023__para_300__1315,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,pph,urgent,it's been hours and I still can't keep up with how much there is
pph_08,pubmedbert-msmarco,para_300,3,0.9023,WHO_PRE_2011__para_300__0341,WHO_PRE_2011,neutral,treatment,OutOfScope,pph,urgent,it's been hours and I still can't keep up with how much there is
pph_08,pubmedbert-msmarco,para_300,4,0.9014,KE_MNH_STANDARDS_2023__para_300__0484,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,pph,urgent,it's been hours and I still can't keep up with how much there is
pph_08,pubmedbert-msmarco,para_300,5,0.9002,KE_MNH_STANDARDS_2023__para_300__1379,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,pph,urgent,it's been hours and I still can't keep up with how much there is
pph_09,pubmedbert-msmarco,para_300,1,0.9423,KE_OBSTETRICS_2021__para_300__1051,KE_OBSTETRICS_2021,neutral,background,Suboptimal,pph,routine,It's day three after birth and my bleeding has gone from bright red to more of a pink-brown colour
pph_09,pubmedbert-msmarco,para_300,2,0.9324,ACOG_POSTPARTUM_CONDITIONS__para_300__0011,ACOG_POSTPARTUM_CONDITIONS,neutral,recovery,Suboptimal,pph,routine,It's day three after birth and my bleeding has gone from bright red to more of a pink-brown colour
pph_09,pubmedbert-msmarco,para_300,3,0.9321,WHO_PPH_2025__para_300__0635,WHO_PPH_2025,neutral,recovery,Suboptimal,pph,routine,It's day three after birth and my bleeding has gone from bright red to more of a pink-brown colour
pph_09,pubmedbert-msmarco,para_300,4,0.9316,WHO_PPH_2025__para_300__0662,WHO_PPH_2025,neutral,recovery,Suboptimal,pph,routine,It's day three after birth and my bleeding has gone from bright red to more of a pink-brown colour
pph_09,pubmedbert-msmarco,para_300,5,0.9314,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,OutOfScope,pph,routine,It's day three after birth and my bleeding has gone from bright red to more of a pink-brown colour
pph_10,pubmedbert-msmarco,para_300,1,0.937,WHO_POSTNATAL_2022__para_300__1849,WHO_POSTNATAL_2022,neutral,recovery,OutOfScope,pph,routine,"I'm ten days postpartum and only spotting a little now, is that normal"
pph_10,pubmedbert-msmarco,para_300,2,0.937,ACOG_POSTPARTUM_CONDITIONS__para_300__0011,ACOG_POSTPARTUM_CONDITIONS,neutral,recovery,Suboptimal,pph,routine,"I'm ten days postpartum and only spotting a little now, is that normal"
pph_10,pubmedbert-msmarco,para_300,3,0.9365,KE_OBSTETRICS_2021__para_300__1156,KE_OBSTETRICS_2021,neutral,background,Suboptimal,pph,routine,"I'm ten days postpartum and only spotting a little now, is that normal"
pph_10,pubmedbert-msmarco,para_300,4,0.9359,ACOG_POSTPARTUM_CONDITIONS__para_300__0019,ACOG_POSTPARTUM_CONDITIONS,neutral,background,Suboptimal,pph,routine,"I'm ten days postpartum and only spotting a little now, is that normal"
pph_10,pubmedbert-msmarco,para_300,5,0.9346,KE_MNH_STANDARDS_2023__para_300__0147,KE_MNH_STANDARDS_2023,alarm,background,Suboptimal,pph,routine,"I'm ten days postpartum and only spotting a little now, is that normal"
hypertension_01,pubmedbert-msmarco,para_300,1,0.9409,ACOG_POSTPARTUM_CONDITIONS__para_300__0008,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_01,pubmedbert-msmarco,para_300,2,0.9381,ACOG_POSTPARTUM_CONDITIONS__para_300__0007,ACOG_POSTPARTUM_CONDITIONS,neutral,background,Suboptimal,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_01,pubmedbert-msmarco,para_300,3,0.9156,KE_OBSTETRICS_2021__para_300__1315,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_01,pubmedbert-msmarco,para_300,4,0.9154,KE_OBSTETRICS_2021__para_300__0607,KE_OBSTETRICS_2021,neutral,recognition,Suboptimal,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_01,pubmedbert-msmarco,para_300,5,0.9139,ACOG_POSTPARTUM_CONDITIONS__para_300__0006,ACOG_POSTPARTUM_CONDITIONS,neutral,recognition,Suboptimal,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_02,pubmedbert-msmarco,para_300,1,0.9413,ACOG_POSTPARTUM_CONDITIONS__para_300__0008,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_02,pubmedbert-msmarco,para_300,2,0.9359,ACOG_POSTPARTUM_CONDITIONS__para_300__0007,ACOG_POSTPARTUM_CONDITIONS,neutral,background,Suboptimal,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_02,pubmedbert-msmarco,para_300,3,0.9149,ACOG_POSTPARTUM_CONDITIONS__para_300__0006,ACOG_POSTPARTUM_CONDITIONS,neutral,recognition,Suboptimal,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_02,pubmedbert-msmarco,para_300,4,0.9115,KE_OBSTETRICS_2021__para_300__1804,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_02,pubmedbert-msmarco,para_300,5,0.9109,CDC_HEAR_HER__para_300__0001,CDC_HEAR_HER,alarm,acute,Safe,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_03,pubmedbert-msmarco,para_300,1,0.9029,ACOG_POSTPARTUM_CONDITIONS__para_300__0009,ACOG_POSTPARTUM_CONDITIONS,alarm,acute,Safe,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_03,pubmedbert-msmarco,para_300,2,0.9019,WHO_PPH_2025__para_300__0453,WHO_PPH_2025,neutral,background,OutOfScope,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_03,pubmedbert-msmarco,para_300,3,0.8963,WHO_PPH_2025__para_300__0478,WHO_PPH_2025,neutral,treatment,OutOfScope,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_03,pubmedbert-msmarco,para_300,4,0.8963,WHO_PPH_2025__para_300__0465,WHO_PPH_2025,neutral,background,OutOfScope,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_03,pubmedbert-msmarco,para_300,5,0.8954,ACOG_POSTPARTUM_CONDITIONS__para_300__0006,ACOG_POSTPARTUM_CONDITIONS,neutral,recognition,Suboptimal,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_04,pubmedbert-msmarco,para_300,1,0.8947,ACOG_POSTPARTUM_CONDITIONS__para_300__0008,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_04,pubmedbert-msmarco,para_300,2,0.892,ACOG_POSTPARTUM_CONDITIONS__para_300__0007,ACOG_POSTPARTUM_CONDITIONS,neutral,background,Suboptimal,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_04,pubmedbert-msmarco,para_300,3,0.8904,ACOG_POSTPARTUM_CONDITIONS__para_300__0009,ACOG_POSTPARTUM_CONDITIONS,alarm,acute,Safe,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_04,pubmedbert-msmarco,para_300,4,0.89,ACOG_POSTPARTUM_CONDITIONS__para_300__0021,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_04,pubmedbert-msmarco,para_300,5,0.8884,NHS_SWELLING__para_300__0005,NHS_SWELLING,neutral,background,Suboptimal,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_05,pubmedbert-msmarco,para_300,1,0.9273,ACOG_POSTPARTUM_CONDITIONS__para_300__0007,ACOG_POSTPARTUM_CONDITIONS,neutral,background,Suboptimal,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_05,pubmedbert-msmarco,para_300,2,0.9117,KE_OBSTETRICS_2021__para_300__1315,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_05,pubmedbert-msmarco,para_300,3,0.9109,ACOG_POSTPARTUM_CONDITIONS__para_300__0008,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_05,pubmedbert-msmarco,para_300,4,0.9049,KE_OBSTETRICS_2021__para_300__1804,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_05,pubmedbert-msmarco,para_300,5,0.9032,KE_OBSTETRICS_2021__para_300__1320,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_06,pubmedbert-msmarco,para_300,1,0.8904,ACOG_POSTPARTUM_CONDITIONS__para_300__0007,ACOG_POSTPARTUM_CONDITIONS,neutral,background,Suboptimal,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_06,pubmedbert-msmarco,para_300,2,0.8841,WHO_POSTNATAL_2022__para_300__1225,WHO_POSTNATAL_2022,neutral,background,OutOfScope,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_06,pubmedbert-msmarco,para_300,3,0.8799,KE_MCH_HANDBOOK__para_300__0153,KE_MCH_HANDBOOK,neutral,treatment,Suboptimal,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_06,pubmedbert-msmarco,para_300,4,0.8792,WHO_POSTNATAL_2022__para_300__1279,WHO_POSTNATAL_2022,neutral,recovery,OutOfScope,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_06,pubmedbert-msmarco,para_300,5,0.8787,KE_OBSTETRICS_2021__para_300__0368,KE_OBSTETRICS_2021,neutral,treatment,Suboptimal,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_07,pubmedbert-msmarco,para_300,1,0.9145,KE_OBSTETRICS_2021__para_300__0982,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_07,pubmedbert-msmarco,para_300,2,0.9139,KE_OBSTETRICS_2021__para_300__2424,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_07,pubmedbert-msmarco,para_300,3,0.9108,KE_MCH_HANDBOOK__para_300__0185,KE_MCH_HANDBOOK,neutral,recognition,Suboptimal,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_07,pubmedbert-msmarco,para_300,4,0.9103,KE_OBSTETRICS_2021__para_300__0980,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_07,pubmedbert-msmarco,para_300,5,0.9086,ACOG_POSTPARTUM_CONDITIONS__para_300__0009,ACOG_POSTPARTUM_CONDITIONS,alarm,acute,Safe,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_08,pubmedbert-msmarco,para_300,1,0.8962,KE_OBSTETRICS_2021__para_300__2421,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_08,pubmedbert-msmarco,para_300,2,0.8949,KE_OBSTETRICS_2021__para_300__2422,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_08,pubmedbert-msmarco,para_300,3,0.8947,KE_OBSTETRICS_2021__para_300__2420,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_08,pubmedbert-msmarco,para_300,4,0.8927,KE_MCH_HANDBOOK__para_300__0185,KE_MCH_HANDBOOK,neutral,recognition,Suboptimal,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_08,pubmedbert-msmarco,para_300,5,0.8927,KE_OBSTETRICS_2021__para_300__1717,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_09,pubmedbert-msmarco,para_300,1,0.937,NHS_SWELLING__para_300__0000,NHS_SWELLING,reassure,background,Safe,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_09,pubmedbert-msmarco,para_300,2,0.9109,NHS_SWELLING__para_300__0005,NHS_SWELLING,neutral,background,Suboptimal,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_09,pubmedbert-msmarco,para_300,3,0.9108,NHS_SWELLING__para_300__0001,NHS_SWELLING,neutral,recognition,Suboptimal,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_09,pubmedbert-msmarco,para_300,4,0.9094,KE_MCH_HANDBOOK__para_300__0172,KE_MCH_HANDBOOK,neutral,background,Suboptimal,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_09,pubmedbert-msmarco,para_300,5,0.9076,NHS_POSTNATAL__para_300__0027,NHS_POSTNATAL,neutral,background,OutOfScope,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_10,pubmedbert-msmarco,para_300,1,0.9079,NHS_SWELLING__para_300__0000,NHS_SWELLING,reassure,background,Safe,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
hypertension_10,pubmedbert-msmarco,para_300,2,0.9068,KE_MCH_HANDBOOK__para_300__0172,KE_MCH_HANDBOOK,neutral,background,Suboptimal,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
hypertension_10,pubmedbert-msmarco,para_300,3,0.9052,NHS_SWELLING__para_300__0003,NHS_SWELLING,neutral,recognition,Suboptimal,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
hypertension_10,pubmedbert-msmarco,para_300,4,0.905,NHS_POSTNATAL__para_300__0003,NHS_POSTNATAL,neutral,background,OutOfScope,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
hypertension_10,pubmedbert-msmarco,para_300,5,0.9042,KE_OBSTETRICS_2021__para_300__2028,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
labour_01,pubmedbert-msmarco,para_300,1,0.9414,NHS_LABOUR_SIGNS__para_300__0004,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_01,pubmedbert-msmarco,para_300,2,0.9282,WHO_INTRAPARTUM_2018__para_300__0575,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_01,pubmedbert-msmarco,para_300,3,0.9266,WHO_INTRAPARTUM_2018__para_300__0568,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_01,pubmedbert-msmarco,para_300,4,0.9252,NHS_LABOUR_SIGNS__para_300__0007,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_01,pubmedbert-msmarco,para_300,5,0.9211,KE_OBSTETRICS_2021__para_300__1313,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_02,pubmedbert-msmarco,para_300,1,0.9264,WHO_INTRAPARTUM_2018__para_300__0575,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,The pains are 9 minutes apart and getting stronger each time
